"both balance, time (ms)",Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6,Cell 7,Cell 8,Cell 9,Cell 10,Cell 11,Cell 12,Cell 13,Cell 14,Cell 15
235.89999999999088,36115,35267,36486,36485,36431,35170,36546,36492,36214,36585,35620,36358,36312,36474,36684
235.99999999999088,36115,35268,36487,36485,36432,35171,36546,36493,36215,36584,35620,36358,36312,36474,36683
236.09999999999087,36116,35268,36487,36484,36431,35170,36546,36492,36214,36584,35619,36358,36313,36474,36684
236.19999999999087,36116,35268,36487,36484,36432,35169,36545,36492,36214,36584,35620,36359,36313,36473,36684
236.29999999999086,36116,35268,36487,36485,36432,35170,36546,36492,36214,36585,35619,36358,36312,36473,36684
236.39999999999085,36116,35267,36487,36485,36432,35170,36546,36493,36215,36585,35619,36358,36312,36475,36685
236.49999999999085,36115,35268,36487,36485,36432,35169,36546,36492,36213,36584,35619,36357,36311,36474,36684
236.59999999999084,36115,35267,36487,36484,36432,35169,36547,36493,36213,36585,35619,36358,36312,36474,36683
236.69999999999084,36116,35268,36487,36485,36431,35169,36547,36493,36214,36585,35620,36359,36312,36474,36684
236.79999999999083,36116,35268,36487,36485,36433,35170,36546,36493,36215,36584,35620,36357,36311,36475,36685
236.89999999999083,36116,35268,36486,36485,36432,35169,36546,36493,36216,36584,35619,36358,36312,36475,36684
236.99999999999082,36116,35268,36488,36484,36432,35170,36547,36494,36214,36584,35619,36359,36312,36474,36684
237.0999999999908,36116,35268,36488,36486,36433,35170,36546,36493,36215,36585,35620,36358,36313,36476,36684
237.1999999999908,36116,35268,36487,36484,36431,35170,36547,36493,36216,36585,35621,36359,36313,36475,36685
237.2999999999908,36116,35268,36487,36485,36432,35170,36547,36493,36215,36584,35620,36357,36312,36475,36684
237.3999999999908,36116,35267,36487,36484,36432,35170,36547,36494,36215,36585,35620,36358,36312,36474,36684
237.4999999999908,36116,35268,36487,36485,36432,35170,36547,36494,36216,36585,35620,36359,36314,36476,36685
237.59999999999079,36117,35268,36487,36485,36432,35170,36547,36495,36215,36585,35620,36358,36312,36475,36684
237.69999999999078,36117,35268,36487,36485,36433,35170,36547,36493,36215,36585,35620,36358,36311,36474,36684
237.79999999999077,36116,35268,36487,36484,36432,35169,36547,36494,36214,36584,35620,36359,36313,36474,36683
237.89999999999077,36117,35268,36488,36486,36431,35170,36548,36494,36215,36585,35620,36359,36312,36475,36686
237.99999999999076,36116,35268,36487,36485,36432,35170,36548,36494,36216,36585,35620,36358,36313,36475,36685
238.09999999999076,36117,35269,36487,36485,36433,35171,36547,36493,36215,36585,35620,36359,36312,36475,36684
238.19999999999075,36116,35269,36488,36485,36432,35170,36548,36494,36215,36584,35620,36358,36311,36475,36685
238.29999999999075,36116,35295,36406,36515,36433,35194,36493,36446,36262,36518,35644,36359,36313,36505,36601
238.39999999999074,36117,35295,36406,36516,36432,35194,36493,36446,36261,36516,35644,36358,36312,36505,36600
238.49999999999073,36116,35294,36405,36515,36432,35194,36493,36446,36262,36517,35644,36359,36312,36505,36599
238.59999999999073,36116,35294,36404,36516,36432,35193,36492,36445,36262,36516,35643,36359,36313,36505,36600
238.69999999999072,36117,35295,36405,36516,36433,35193,36492,36444,36262,36516,35643,36358,36312,36505,36599
238.79999999999072,36116,35294,36404,36514,36432,35193,36491,36444,36261,36516,35644,36359,36313,36505,36600
238.8999999999907,36116,35295,36404,36516,36433,35193,36492,36445,36262,36516,35644,36358,36312,36505,36599
238.9999999999907,36116,35295,36404,36515,36433,35194,36491,36444,36261,36516,35644,36359,36312,36505,36599
239.0999999999907,36117,35296,36404,36515,36432,35194,36492,36445,36262,36516,35645,36359,36313,36505,36598
239.1999999999907,36117,35295,36404,36516,36433,35194,36492,36444,36261,36515,35644,36359,36313,36504,36599
239.2999999999907,36116,35295,36403,36515,36432,35194,36491,36444,36262,36516,35644,36360,36313,36505,36598
239.39999999999068,36116,35295,36404,36515,36432,35193,36491,36445,36262,36515,35644,36359,36313,36506,36598
239.49999999999068,36115,35295,36403,36514,36432,35193,36490,36443,36261,36515,35645,36360,36314,36505,36598
239.59999999999067,36116,35295,36403,36515,36432,35194,36491,36444,36263,36515,35644,36359,36313,36505,36598
239.69999999999067,36117,35295,36403,36515,36433,35194,36491,36444,36262,36515,35644,36359,36313,36506,36598
239.79999999999066,36116,35296,36403,36516,36433,35194,36491,36444,36263,36515,35644,36360,36313,36506,36598
239.89999999999065,36116,35294,36403,36515,36433,35194,36491,36444,36261,36515,35645,36359,36313,36505,36598
239.99999999999065,36117,35295,36403,36516,36433,35194,36491,36444,36262,36514,35644,36359,36312,36506,36598
240.09999999999064,36117,35296,36403,36516,36433,35194,36490,36443,36262,36515,35644,36359,36313,36505,36597
240.19999999999064,36117,35295,36403,36517,36433,35194,36490,36443,36263,36514,35644,36360,36313,36506,36597
240.29999999999063,36116,35295,36403,36515,36433,35194,36491,36443,36261,36514,35644,36358,36312,36505,36597
240.39999999999063,36117,35296,36403,36516,36433,35194,36490,36443,36262,36514,35645,36360,36313,36505,36597
240.49999999999062,36117,35295,36402,36516,36432,35194,36489,36442,36262,36514,35644,36360,36313,36506,36596
240.59999999999062,36117,35296,36403,36516,36433,35193,36490,36443,36262,36515,35644,36357,36313,36504,36597
240.6999999999906,36116,35295,36403,36516,36432,35195,36490,36443,36263,36514,35644,36359,36313,36505,36597
240.7999999999906,36117,35295,36402,36516,36433,35194,36489,36443,36262,36514,35644,36359,36314,36507,36597
240.8999999999906,36117,35296,36403,36515,36433,35194,36490,36443,36262,36514,35644,36359,36312,36505,36597
240.9999999999906,36116,35295,36402,36515,36433,35193,36490,36442,36261,36514,35644,36359,36314,36505,36597
241.0999999999906,36117,35295,36401,36515,36432,35193,36488,36442,36262,36514,35643,36359,36313,36506,36597
241.19999999999058,36116,35295,36401,36516,36434,35195,36490,36443,36263,36514,35644,36359,36313,36506,36597
241.29999999999058,36117,35296,36402,36516,36433,35193,36490,36442,36262,36514,35644,36359,36314,36506,36598
241.39999999999057,36117,35296,36401,36515,36433,35193,36489,36443,36262,36514,35643,36359,36312,36504,36597
241.49999999999056,36117,35295,36402,36516,36433,35193,36488,36442,36262,36513,35645,36359,36313,36506,36597
241.59999999999056,36117,35296,36402,36516,36432,35194,36489,36442,36263,36514,35644,36360,36313,36506,36597
241.69999999999055,36116,35296,36402,36516,36433,35194,36489,36443,36262,36514,35644,36359,36313,36505,36596
241.79999999999055,36116,35296,36401,36516,36433,35193,36489,36442,36261,36513,35644,36359,36313,36505,36596
241.89999999999054,36117,35296,36402,36516,36433,35193,36489,36442,36263,36513,35644,36360,36314,36506,36596
241.99999999999054,36116,35296,36401,36516,36433,35194,36488,36442,36263,36514,35644,36359,36313,36506,36596
242.09999999999053,36117,35296,36401,36516,36433,35193,36488,36442,36263,36514,35644,36360,36314,36506,36597
242.19999999999052,36117,35296,36401,36515,36433,35193,36489,36442,36262,36514,35644,36359,36313,36505,36596
242.29999999999052,36116,35296,36401,36517,36433,35194,36489,36442,36263,36514,35645,36359,36314,36506,36597
242.3999999999905,36117,35296,36401,36515,36433,35193,36488,36442,36263,36513,35645,36359,36313,36506,36597
242.4999999999905,36116,35295,36401,36516,36433,35194,36489,36442,36263,36513,35645,36360,36313,36506,36596
242.5999999999905,36117,35296,36401,36515,36433,35193,36488,36441,36261,36513,35645,36360,36313,36505,36596
242.6999999999905,36117,35296,36401,36516,36433,35194,36489,36441,36263,36513,35644,36359,36314,36505,36595
242.7999999999905,36117,35296,36401,36516,36433,35193,36489,36442,36263,36513,35645,36359,36314,36506,36596
242.89999999999048,36117,35296,36401,36516,36433,35194,36488,36441,36262,36513,35644,36359,36313,36506,36595
242.99999999999048,36116,35295,36401,36516,36433,35194,36488,36441,36263,36513,35645,36360,36314,36506,36596
243.09999999999047,36117,35296,36400,36516,36433,35194,36489,36441,36262,36513,35644,36360,36315,36505,36596
243.19999999999047,36117,35296,36400,36517,36434,35193,36488,36441,36263,36513,35645,36360,36313,36506,36596
243.29999999999046,36118,35269,36482,36486,36433,35170,36542,36489,36216,36579,35620,36360,36314,36476,36680
243.39999999999046,36118,35269,36484,36487,36433,35170,36543,36489,36217,36581,35622,36360,36314,36476,36680
243.49999999999045,36117,35269,36483,36486,36433,35171,36543,36490,36217,36581,35621,36360,36314,36476,36681
243.59999999999044,36117,35269,36484,36485,36434,35170,36543,36489,36215,36581,35621,36359,36314,36475,36681
243.69999999999044,36117,35269,36484,36487,36433,35170,36543,36490,36217,36581,35621,36360,36314,36477,36681
243.79999999999043,36117,35268,36484,36487,36434,35169,36544,36490,36216,36582,35620,36359,36313,36476,36681
243.89999999999043,36118,35270,36484,36487,36433,35170,36544,36490,36217,36582,35620,36360,36314,36477,36681
243.99999999999042,36118,35269,36484,36487,36434,35169,36544,36490,36216,36582,35621,36360,36314,36477,36682
244.09999999999042,36117,35269,36484,36485,36434,35170,36544,36491,36215,36582,35621,36360,36314,36475,36681
244.1999999999904,36116,35268,36484,36486,36434,35170,36544,36490,36216,36582,35622,36361,36314,36477,36681
244.2999999999904,36117,35269,36484,36487,36434,35170,36545,36490,36217,36583,35621,36359,36315,36477,36683
244.3999999999904,36118,35269,36485,36486,36433,35170,36545,36491,36216,36583,35621,36359,36314,36477,36682
244.4999999999904,36117,35269,36485,36485,36433,35169,36544,36491,36215,36583,35621,36360,36313,36475,36681
244.5999999999904,36117,35269,36486,36487,36434,35170,36544,36491,36216,36582,35620,36359,36313,36477,36682
244.69999999999038,36117,35269,36485,36487,36434,35170,36544,36491,36217,36583,35621,36360,36314,36477,36682
244.79999999999038,36118,35269,36486,36486,36434,35170,36544,36490,36216,36582,35621,36360,36316,36477,36683
244.89999999999037,36117,35269,36485,36487,36434,35169,36545,36491,36216,36583,35621,36360,36314,36476,36682
244.99999999999037,36116,35269,36486,36485,36434,35169,36544,36491,36215,36583,35622,36360,36313,36475,36681
245.09999999999036,36118,35269,36485,36486,36434,35169,36545,36491,36217,36583,35621,36360,36314,36476,36683
245.19999999999035,36118,35270,36485,36487,36434,35170,36545,36491,36216,36584,35621,36360,36315,36476,36683
245.29999999999035,36117,35269,36485,36485,36433,35170,36545,36492,36216,36583,35622,36361,36315,36476,36683
245.39999999999034,36117,35269,36485,36487,36434,35170,36545,36492,36217,36583,35621,36361,36315,36478,36684
245.49999999999034,36118,35270,36486,36487,36434,35170,36545,36492,36216,36583,35621,36360,36314,36477,36684
245.59999999999033,36118,35269,36485,36487,36434,35170,36545,36491,36216,36584,35621,36359,36314,36476,36684
245.69999999999033,36118,35270,36486,36487,36434,35171,36546,36492,36217,36584,35620,36361,36314,36476,36683
245.79999999999032,36118,35269,36485,36486,36433,35171,36546,36492,36217,36584,35621,36360,36314,36477,36683
245.8999999999903,36118,35270,36486,36487,36434,35170,36545,36492,36217,36585,35620,36360,36314,36477,36684
245.9999999999903,36118,35268,36486,36487,36434,35170,36545,36492,36216,36583,35621,36360,36315,36476,36683
246.0999999999903,36118,35270,36487,36486,36434,35170,36546,36492,36216,36584,35621,36361,36313,36475,36683
246.1999999999903,36118,35269,36487,36487,36434,35170,36546,36493,36217,36583,35621,36359,36313,36477,36682
246.2999999999903,36117,35269,36485,36486,36434,35170,36546,36493,36217,36584,35622,36360,36314,36476,36684
246.39999999999029,36119,35269,36486,36487,36434,35170,36546,36492,36217,36584,35621,36359,36314,36476,36683
246.49999999999028,36117,35269,36486,36486,36434,35170,36546,36492,36216,36584,35622,36361,36313,36476,36683
246.59999999999027,36118,35269,36486,36487,36434,35171,36546,36492,36218,36585,35622,36360,36314,36477,36683
246.69999999999027,36118,35270,36488,36488,36434,35169,36546,36492,36216,36583,35621,36360,36313,36476,36683
246.79999999999026,36118,35269,36486,36486,36434,35170,36546,36493,36217,36584,35620,36360,36314,36476,36683
246.89999999999026,36118,35269,36486,36486,36433,35170,36546,36492,36216,36584,35621,36360,36315,36476,36683
246.99999999999025,36117,35270,36487,36488,36434,35170,36546,36492,36216,36583,35622,36361,36316,36477,36684
247.09999999999025,36118,35269,36486,36487,36434,35170,36546,36493,36216,36584,35621,36360,36313,36477,36684
247.19999999999024,36118,35270,36487,36487,36434,35170,36547,36492,36216,36584,35621,36360,36314,36477,36684
247.29999999999023,36117,35270,36486,36485,36433,35170,36545,36492,36215,36584,35621,36360,36315,36476,36684
247.39999999999023,36118,35269,36488,36487,36435,35169,36545,36493,36217,36584,35621,36361,36315,36477,36684
247.49999999999022,36118,35270,36487,36487,36435,35169,36546,36492,36216,36584,35621,36360,36315,36477,36682
