time (ms),Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6,Cell 7,Cell 8,Cell 9,Cell 10,Cell 11,Cell 12,Cell 13,Cell 14,Cell 15,Current,SoC,Temperature 1,Temperature 2,Temperature 3,Temperature 4,UV\OV Fault
1089.000000000105,40977,40955,40966,40933,40919,40957,40935,40900,41005,40993,40977,41006,40990,41017,39833,00000,00000,12209,12257,12794,12946,0
1089.100000000105,40977,40955,40965,40933,40919,40957,40935,40900,41005,40993,40977,41006,40991,41017,39834,00000,00000,12209,12257,12794,12946,0
1089.2000000001049,40977,40954,40965,40933,40920,40959,40935,40900,41005,40993,40978,41007,40992,41017,39833,00000,00000,12209,12257,12794,12946,0
1089.3000000001048,40977,40954,40966,40933,40919,40958,40936,40900,41005,40993,40978,41007,40992,41017,39832,00000,00000,12209,12257,12794,12946,0
1089.4000000001047,40977,40955,40967,40934,40919,40959,40936,40901,41005,40993,40979,41006,40991,41017,39833,00000,00000,12209,12257,12794,12946,0
1089.5000000001046,40977,40955,40966,40934,40920,40959,40936,40900,41006,40993,40979,41006,40991,41017,39833,00000,00000,12209,12257,12794,12946,0
1089.6000000001045,40978,40956,40966,40934,40919,40958,40935,40900,41005,40994,40979,41006,40991,41016,39832,00000,00000,12209,12257,12794,12946,0
1089.7000000001044,40978,40956,40967,40934,40920,40959,40936,40901,41006,40994,40979,41007,40991,41017,39833,00000,00000,12209,12257,12794,12946,0
1089.8000000001043,40977,40955,40967,40934,40920,40958,40935,40901,41005,40994,40980,41007,40991,41016,39832,00000,00000,12209,12257,12794,12946,0
1089.9000000001042,40979,40957,40967,40935,40920,40959,40936,40901,41006,40994,40979,41006,40991,41017,39832,00000,00000,12209,12257,12794,12946,0
1090.0000000001041,40978,40955,40966,40934,40920,40959,40936,40901,41006,40994,40979,41007,40992,41017,39832,00000,00000,12209,12257,12794,12946,0
1090.100000000104,40978,40956,40967,40934,40920,40959,40936,40901,41007,40994,40980,41007,40992,41018,39833,00000,00000,12209,12257,12794,12946,0
1090.200000000104,40978,40956,40967,40933,40920,40958,40936,40901,41006,40994,40979,41006,40992,41017,39833,00000,00000,12209,12257,12794,12946,0
1090.3000000001039,40978,40956,40968,40934,40920,40960,40936,40901,41007,40995,40980,41008,40993,41018,39833,00000,00000,12209,12257,12794,12946,0
1090.4000000001038,40978,40957,40968,40935,40920,40959,40937,40901,41007,40995,40979,41007,40992,41018,39833,00000,00000,12209,12257,12794,12946,0
1090.5000000001037,40979,40956,40968,40934,40920,40959,40936,40901,41007,40994,40980,41008,40992,41017,39833,00000,00000,12209,12257,12794,12946,0
1090.6000000001036,40978,40956,40967,40934,40920,40960,40937,40901,41006,40994,40979,41008,40992,41018,39833,00000,00000,12209,12257,12794,12946,0
1090.7000000001035,40978,40956,40968,40935,40921,40959,40937,40902,41007,40994,40980,41008,40992,41017,39832,00000,00000,12209,12257,12794,12946,0
1090.8000000001034,40979,40956,40967,40934,40920,40959,40936,40902,41006,40994,40979,41006,40992,41017,39833,00000,00000,12209,12257,12794,12946,0
1090.9000000001033,40979,40956,40967,40935,40920,40960,40937,40902,41007,40995,40979,41007,40992,41018,39833,00000,00000,12209,12257,12794,12946,0
1091.0000000001032,40978,40957,40968,40934,40921,40960,40937,40903,41007,40995,40980,41008,40993,41018,39832,00000,00000,12209,12257,12794,12946,0
1091.1000000001031,40979,40957,40968,40935,40921,40959,40936,40901,41006,40995,40979,41008,40993,41018,39833,00000,00000,12209,12257,12794,12946,0
1091.200000000103,40979,40957,40967,40935,40921,40959,40936,40901,41008,40996,40981,41009,40993,41018,39832,00000,00000,12209,12257,12794,12946,0
1091.300000000103,40978,40957,40968,40935,40921,40959,40936,40901,41006,40995,40980,41009,40993,41018,39833,00000,00000,12209,12257,12794,12946,0
1091.4000000001029,40979,40957,40968,40935,40921,40960,40938,40902,41008,40995,40981,41009,40992,41018,39833,00000,00000,12209,12257,12794,12946,0
1091.5000000001028,40979,40956,40968,40935,40920,40960,40937,40902,41007,40995,40979,41008,40992,41018,39832,00000,00000,12209,12257,12794,12946,0
1091.6000000001027,40979,40958,40969,40935,40921,40960,40938,40902,41007,40995,40980,41008,40992,41018,39833,00000,00000,12209,12257,12794,12946,0
1091.7000000001026,40979,40957,40968,40936,40921,40960,40938,40902,41007,40995,40980,41008,40993,41018,39832,00000,00000,12209,12257,12794,12946,0
1091.8000000001025,40979,40957,40968,40936,40921,40959,40937,40902,41007,40995,40979,41009,40993,41019,39833,00000,00000,12209,12257,12794,12946,0
1091.9000000001024,40980,40956,40968,40935,40921,40960,40938,40901,41007,40995,40980,41008,40993,41019,39832,00000,00000,12209,12257,12794,12946,0
1092.0000000001023,40980,40958,40969,40935,40921,40960,40938,40903,41008,40995,40980,41009,40993,41019,39833,00000,00000,12209,12257,12794,12946,0
1092.1000000001022,40980,40958,40968,40936,40922,40960,40938,40902,41008,40996,40981,41008,40993,41019,39833,00000,00000,12209,12257,12794,12946,0
1092.2000000001021,40980,40958,40968,40935,40921,40961,40939,40902,41008,40995,40981,41008,40993,41019,39832,00000,00000,12209,12257,12794,12946,0
1092.300000000102,40980,40957,40968,40935,40921,40960,40938,40903,41008,40995,40981,41009,40994,41020,39833,00000,00000,12209,12257,12794,12946,0
1092.400000000102,40980,40957,40967,40935,40921,40961,40938,40903,41008,40995,40980,41008,40994,41019,39833,00000,00000,12209,12257,12794,12946,0
1092.5000000001019,40979,40957,40968,40935,40921,40960,40938,40903,41008,40996,40980,41009,40993,41019,39832,00000,00000,12209,12257,12794,12946,0
1092.6000000001018,40979,40957,40968,40935,40921,40962,40939,40903,41009,40996,40980,41009,40993,41020,39832,00000,00000,12209,12257,12794,12946,0
1092.7000000001017,40973,40952,40966,40932,40918,40952,40934,40900,41003,40991,40973,41004,40990,41016,39833,00000,00000,12209,12257,12794,12946,0
1092.8000000001016,40970,40950,40963,40930,40917,40951,40932,40899,41002,40990,40971,41003,40989,41014,39833,00000,00000,12209,12257,12794,12946,0
1092.9000000001015,40970,40950,40963,40930,40917,40950,40932,40899,41001,40989,40970,41003,40989,41013,39833,00000,00000,12209,12257,12794,12946,0
1093.0000000001014,40970,40950,40963,40929,40916,40950,40931,40898,41000,40988,40971,41003,40989,41014,39832,00000,00000,12209,12257,12794,12946,0
1093.1000000001013,40970,40950,40963,40929,40916,40950,40931,40899,41001,40989,40969,41002,40987,41013,39832,00000,00000,12209,12257,12794,12946,0
1093.2000000001012,40969,40949,40962,40929,40916,40949,40932,40898,41002,40989,40969,41001,40987,41013,39832,00000,00000,12209,12257,12794,12946,0
1093.3000000001011,40969,40948,40962,40929,40915,40948,40930,40897,41000,40988,40968,41001,40987,41013,39833,00000,00000,12209,12257,12794,12946,0
1093.400000000101,40969,40949,40963,40929,40916,40949,40931,40897,41000,40988,40968,41001,40988,41012,39833,00000,00000,12209,12257,12794,12946,0
1093.500000000101,40969,40948,40962,40928,40914,40948,40929,40897,41000,40988,40969,41001,40987,41013,39833,00000,00000,12209,12257,12794,12946,0
1093.6000000001009,40969,40948,40962,40928,40915,40950,40931,40898,41000,40988,40968,41001,40988,41013,39833,00000,00000,12209,12257,12794,12946,0
1093.7000000001008,40969,40948,40962,40929,40915,40948,40929,40896,40999,40987,40968,41001,40987,41013,39832,00000,00000,12209,12257,12794,12946,0
1093.8000000001007,40969,40948,40962,40928,40914,40948,40930,40897,41000,40987,40968,41001,40987,41013,39834,00000,00000,12209,12257,12794,12946,0
1093.9000000001006,40968,40948,40961,40928,40914,40947,40929,40897,40999,40987,40969,41000,40987,41013,39833,00000,00000,12209,12257,12794,12946,0
1094.0000000001005,40968,40947,40961,40927,40914,40948,40930,40897,40998,40987,40967,40999,40986,41012,39833,00000,00000,12209,12257,12794,12946,0
1094.1000000001004,40968,40947,40961,40928,40914,40947,40929,40895,40999,40987,40968,41000,40986,41012,39833,00000,00000,12209,12257,12794,12946,0
1094.2000000001003,40968,40947,40961,40927,40914,40948,40929,40897,40999,40987,40967,40999,40986,41011,39833,00000,00000,12209,12257,12794,12946,0
1094.3000000001002,40967,40947,40960,40928,40914,40947,40929,40897,40999,40987,40968,41001,40987,41012,39832,00000,00000,12209,12257,12794,12946,0
1094.4000000001001,40968,40947,40960,40927,40914,40948,40929,40896,40998,40987,40967,41000,40985,41011,39832,00000,00000,12209,12257,12794,12946,0
1094.5000000001,40967,40947,40960,40927,40914,40947,40928,40896,40998,40987,40967,40999,40986,41011,39833,00000,00000,12209,12257,12794,12946,0
1094.6000000001,40967,40947,40961,40928,40914,40947,40929,40896,40998,40986,40967,40999,40985,41011,39833,00000,00000,12209,12257,12794,12946,0
1094.7000000000999,40968,40947,40962,40928,40914,40947,40929,40896,40998,40986,40967,40999,40986,41011,39833,00000,00000,12209,12257,12794,12946,0
1094.8000000000998,40967,40946,40961,40927,40913,40947,40929,40896,40998,40987,40965,40999,40985,41010,39833,00000,00000,12209,12257,12794,12946,0
1094.9000000000997,40968,40947,40961,40927,40913,40947,40928,40895,40997,40987,40967,41000,40986,41011,39833,00000,00000,12209,12257,12794,12946,0
1095.0000000000996,40967,40946,40960,40927,40913,40946,40928,40896,40998,40986,40966,40998,40985,41010,39832,00000,00000,12209,12257,12794,12946,0
1095.1000000000995,40967,40946,40960,40926,40912,40947,40928,40896,40998,40986,40966,40999,40985,41010,39832,00000,00000,12209,12257,12794,12946,0
1095.2000000000994,40967,40946,40961,40927,40913,40946,40927,40894,40997,40986,40966,40999,40984,41010,39833,00000,00000,12209,12257,12794,12946,0
1095.3000000000993,40967,40947,40960,40926,40913,40946,40928,40895,40997,40986,40967,40998,40985,41010,39832,00000,00000,12209,12257,12794,12946,0
1095.4000000000992,40966,40946,40959,40927,40913,40946,40927,40896,40998,40986,40966,40998,40984,41010,39833,00000,00000,12209,12257,12794,12946,0
1095.5000000000991,40966,40946,40960,40926,40912,40946,40928,40895,40997,40985,40967,40999,40985,41011,39833,00000,00000,12209,12257,12794,12946,0
1095.600000000099,40966,40945,40959,40926,40912,40946,40928,40894,40997,40985,40966,40998,40985,41010,39832,00000,00000,12209,12257,12794,12946,0
1095.700000000099,40966,40945,40959,40927,40913,40947,40928,40896,40998,40986,40966,40998,40984,41010,39832,00000,00000,12209,12257,12794,12946,0
1095.8000000000989,40966,40946,40960,40927,40913,40945,40928,40894,40997,40985,40966,40998,40984,41010,39832,00000,00000,12209,12257,12794,12946,0
1095.9000000000988,40966,40946,40959,40926,40912,40945,40927,40894,40997,40985,40965,40998,40984,41009,39833,00000,00000,12209,12257,12794,12946,0
1096.0000000000987,40967,40946,40959,40926,40913,40946,40928,40895,40997,40985,40966,40998,40984,41010,39833,00000,00000,12209,12257,12794,12946,0
1096.1000000000986,40966,40946,40960,40926,40913,40945,40927,40894,40996,40985,40965,40997,40984,41011,39833,00000,00000,12209,12257,12794,12946,0
1096.2000000000985,40965,40945,40959,40926,40912,40946,40927,40894,40997,40985,40966,40998,40984,41010,39832,00000,00000,12209,12257,12794,12946,0
1096.3000000000984,40965,40945,40960,40926,40912,40945,40928,40895,40997,40985,40966,40998,40984,41009,39832,00000,00000,12209,12257,12794,12946,0
1096.4000000000983,40965,40945,40959,40925,40912,40946,40928,40895,40996,40985,40964,40997,40983,41009,39832,00000,00000,12209,12257,12794,12946,0
1096.5000000000982,40965,40945,40959,40926,40912,40946,40928,40895,40997,40985,40966,40998,40984,41010,39833,00000,00000,12209,12257,12794,12946,0
1096.6000000000981,40966,40946,40959,40926,40911,40945,40927,40894,40996,40984,40966,40998,40984,41009,39832,00000,00000,12209,12257,12794,12946,0
1096.700000000098,40966,40945,40959,40926,40912,40946,40927,40894,40996,40985,40966,40997,40983,41009,39832,00000,00000,12209,12257,12794,12946,0
1096.800000000098,40965,40945,40959,40926,40912,40945,40928,40894,40997,40985,40964,40998,40985,41010,39832,00000,00000,12209,12257,12794,12946,0
1096.9000000000979,40965,40945,40959,40925,40912,40945,40928,40894,40996,40984,40965,40997,40984,41010,39833,00000,00000,12209,12257,12794,12946,0
1097.0000000000978,40965,40945,40959,40926,40912,40945,40927,40894,40996,40984,40965,40997,40984,41009,39833,00000,00000,12209,12257,12794,12946,0
1097.1000000000977,40966,40945,40958,40925,40911,40946,40927,40894,40997,40984,40965,40997,40984,41010,39832,00000,00000,12209,12257,12794,12946,0
1097.2000000000976,40965,40943,40958,40925,40912,40944,40926,40893,40996,40984,40965,40997,40984,41009,39833,00000,00000,12209,12257,12794,12946,0
1097.3000000000975,40965,40943,40958,40925,40912,40945,40927,40894,40997,40984,40964,40997,40983,41009,39832,00000,00000,12209,12257,12794,12946,0
1097.4000000000974,40965,40945,40959,40925,40911,40944,40927,40894,40996,40984,40965,40997,40983,41009,39832,00000,00000,12209,12257,12794,12946,0
1097.5000000000973,40965,40944,40958,40924,40910,40944,40927,40894,40996,40984,40965,40997,40983,41009,39833,00000,00000,12209,12257,12794,12946,0
1097.6000000000972,40964,40945,40958,40924,40910,40944,40926,40894,40996,40984,40965,40998,40984,41009,39833,00000,00000,12209,12257,12794,12946,0
1097.7000000000971,40973,40950,40962,40929,40915,40953,40930,40896,41000,40988,40975,41003,40987,41012,39832,00000,00000,12209,12257,12794,12946,0
1097.800000000097,40973,40951,40962,40930,40916,40955,40932,40896,41002,40989,40974,41002,40989,41013,39832,00000,00000,12209,12257,12794,12946,0
1097.900000000097,40974,40952,40962,40930,40916,40955,40933,40898,41002,40990,40975,41003,40989,41014,39832,00000,00000,12209,12257,12794,12946,0
1098.0000000000969,40974,40952,40964,40930,40917,40955,40933,40898,41003,40991,40976,41004,40988,41014,39832,00000,00000,12209,12257,12794,12946,0
1098.1000000000968,40974,40952,40963,40931,40917,40956,40934,40898,41003,40991,40976,41004,40989,41014,39833,00000,00000,12209,12257,12794,12946,0
1098.2000000000967,40975,40953,40964,40931,40917,40956,40933,40898,41003,40990,40976,41004,40989,41014,39833,00000,00000,12209,12257,12794,12946,0
1098.3000000000966,40976,40953,40965,40932,40918,40957,40934,40899,41003,40991,40975,41004,40989,41014,39832,00000,00000,12209,12257,12794,12946,0
1098.4000000000965,40976,40953,40965,40932,40918,40957,40934,40899,41003,40991,40977,41004,40990,41015,39833,00000,00000,12209,12257,12794,12946,0
1098.5000000000964,40975,40953,40965,40932,40918,40956,40933,40898,41004,40992,40976,41004,40989,41014,39833,00000,00000,12209,12257,12794,12946,0
1098.6000000000963,40976,40953,40965,40932,40918,40957,40934,40899,41004,40992,40977,41005,40990,41015,39832,00000,00000,12209,12257,12794,12946,0
1098.7000000000962,40976,40954,40965,40932,40918,40957,40935,40899,41004,40992,40977,41004,40991,41016,39833,00000,00000,12209,12257,12794,12946,0
1098.8000000000961,40976,40954,40965,40933,40918,40957,40934,40900,41004,40992,40975,41005,40990,41015,39832,00000,00000,12209,12257,12794,12946,0
1098.900000000096,40977,40954,40965,40933,40918,40957,40934,40899,41004,40992,40977,41005,40990,41015,39832,00000,00000,12209,12257,12794,12946,0
1099.000000000096,40976,40953,40965,40932,40918,40957,40934,40898,41004,40992,40977,41005,40989,41015,39833,00000,00000,12209,12257,12794,12946,0
1099.1000000000959,40977,40955,40966,40933,40918,40956,40934,40899,41005,40993,40977,41006,40990,41016,39833,00000,00000,12209,12257,12794,12946,0
1099.2000000000958,40977,40955,40966,40933,40918,40958,40935,40900,41004,40993,40976,41005,40990,41015,39833,00000,00000,12209,12257,12794,12946,0
1099.3000000000957,40977,40955,40966,40934,40919,40957,40935,40900,41005,40992,40977,41006,40991,41016,39832,00000,00000,12209,12257,12794,12946,0
1099.4000000000956,40977,40955,40966,40932,40919,40958,40936,40900,41006,40992,40979,41006,40991,41016,39833,00000,00000,12209,12257,12794,12946,0
1099.5000000000955,40977,40955,40966,40933,40919,40958,40935,40900,41005,40993,40977,41006,40990,41016,39833,00000,00000,12209,12257,12794,12946,0
1099.6000000000954,40977,40955,40966,40933,40919,40958,40935,40899,41005,40992,40978,41006,40991,41016,39832,00000,00000,12209,12257,12794,12946,0
1099.7000000000953,40977,40955,40966,40933,40919,40957,40935,40900,41004,40993,40977,41005,40990,41016,39833,00000,00000,12209,12257,12794,12946,0
1099.8000000000952,40978,40956,40967,40934,40919,40958,40936,40900,41005,40993,40978,41006,40991,41016,39832,00000,00000,12209,12257,12794,12946,0
1099.9000000000951,40977,40956,40967,40934,40919,40958,40936,40900,41005,40993,40978,41006,40991,41016,39832,00000,00000,12209,12257,12794,12946,0
1100.000000000095,40977,40955,40966,40933,40919,40958,40935,40900,41005,40993,40979,41007,40992,41017,39833,00000,00000,12209,12257,12794,12946,0
1100.100000000095,40978,40956,40967,40934,40919,40959,40936,40901,41005,40993,40978,41007,40992,41017,39833,00000,00000,12209,12257,12794,12946,0
1100.2000000000949,40977,40955,40966,40933,40920,40959,40936,40901,41005,40993,40978,41006,40992,41016,39833,00000,00000,12209,12257,12794,12946,0
1100.3000000000948,40977,40956,40967,40933,40920,40959,40936,40901,41006,40993,40978,41007,40992,41017,39833,00000,00000,12209,12257,12794,12946,0
1100.4000000000947,40977,40956,40967,40934,40920,40959,40937,40901,41005,40993,40979,41007,40991,41017,39831,00000,00000,12209,12257,12794,12946,0
1100.5000000000946,40978,40956,40966,40934,40920,40959,40936,40901,41006,40994,40978,41006,40992,41017,39833,00000,00000,12209,12257,12794,12946,0
1100.6000000000945,40977,40955,40966,40933,40920,40959,40936,40901,41006,40994,40978,41007,40991,41018,39833,00000,00000,12209,12257,12794,12946,0
1100.7000000000944,40978,40956,40966,40933,40919,40959,40937,40902,41007,40994,40979,41007,40992,41017,39833,00000,00000,12209,12257,12794,12946,0
1100.8000000000943,40977,40956,40967,40934,40919,40959,40936,40901,41006,40994,40979,41007,40992,41019,39834,00000,00000,12209,12257,12794,12946,0
1100.9000000000942,40979,40957,40967,40935,40920,40959,40937,40902,41005,40994,40979,41007,40992,41018,39833,00000,00000,12209,12257,12794,12946,0
1101.0000000000941,40978,40955,40967,40934,40920,40959,40937,40901,41006,40994,40979,41007,40992,41018,39833,00000,00000,12209,12257,12794,12946,0
1101.100000000094,40978,40956,40967,40934,40920,40960,40935,40902,41007,40994,40979,41007,40992,41018,39833,00000,00000,12209,12257,12794,12946,0
1101.200000000094,40978,40956,40967,40935,40920,40959,40936,40902,41006,40994,40980,41008,40992,41017,39833,00000,00000,12209,12257,12794,12946,0
1101.3000000000939,40979,40956,40967,40934,40920,40960,40937,40902,41007,40994,40979,41007,40992,41018,39833,00000,00000,12209,12257,12794,12946,0
1101.4000000000938,40978,40956,40967,40934,40920,40959,40938,40902,41007,40994,40979,41008,40992,41018,39832,00000,00000,12209,12257,12794,12946,0
1101.5000000000937,40978,40956,40967,40935,40921,40959,40936,40901,41007,40994,40979,41007,40992,41018,39832,00000,00000,12209,12257,12794,12946,0
1101.6000000000936,40979,40957,40967,40934,40920,40960,40938,40902,41007,40995,40980,41007,40993,41018,39832,00000,00000,12209,12257,12794,12946,0
1101.7000000000935,40978,40956,40967,40934,40920,40960,40937,40901,41007,40995,40980,41007,40992,41017,39832,00000,00000,12209,12257,12794,12946,0
1101.8000000000934,40978,40957,40967,40935,40921,40959,40937,40902,41007,40995,40980,41008,40993,41018,39834,00000,00000,12209,12257,12794,12946,0
1101.9000000000933,40978,40957,40967,40934,40920,40959,40938,40903,41007,40995,40980,41008,40993,41018,39832,00000,00000,12209,12257,12794,12946,0
1102.0000000000932,40978,40956,40967,40935,40921,40959,40937,40902,41007,40994,40980,41008,40993,41018,39832,00000,00000,12209,12257,12794,12946,0
1102.1000000000931,40979,40956,40968,40935,40921,40959,40937,40902,41007,40995,40979,41008,40992,41018,39834,00000,00000,12209,12257,12794,12946,0
1102.200000000093,40979,40957,40968,40935,40921,40960,40938,40902,41006,40994,40980,41008,40993,41018,39832,00000,00000,12209,12257,12794,12946,0
1102.300000000093,40979,40956,40968,40935,40921,40959,40937,40901,41007,40994,40980,41008,40993,41018,39833,00000,00000,12209,12257,12794,12946,0
1102.4000000000929,40979,40957,40968,40935,40921,40960,40938,40902,41008,40995,40979,41008,40992,41018,39833,00000,00000,12209,12257,12794,12946,0
1102.5000000000928,40979,40956,40968,40935,40921,40960,40937,40902,41008,40995,40980,41008,40993,41018,39833,00000,00000,12209,12257,12794,12946,0
1102.6000000000927,40979,40957,40968,40936,40921,40960,40937,40902,41007,40995,40980,41008,40992,41018,39832,00000,00000,12209,12257,12794,12946,0
1102.7000000000926,40979,40956,40968,40935,40922,40960,40937,40902,41007,40995,40980,41008,40993,41018,39832,00000,00000,12209,12257,12794,12946,0
1102.8000000000925,40979,40957,40968,40934,40921,40960,40938,40902,41007,40996,40979,41008,40993,41018,39833,00000,00000,12209,12257,12794,12946,0
1102.9000000000924,40979,40957,40968,40935,40922,40960,40937,40903,41008,40996,40981,41009,40994,41018,39833,00000,00000,12209,12257,12794,12946,0
1103.0000000000923,40979,40957,40968,40935,40921,40960,40938,40903,41008,40995,40980,41009,40994,41019,39832,00000,00000,12209,12257,12794,12946,0
1103.1000000000922,40972,40951,40964,40931,40916,40950,40932,40899,41002,40990,40970,41003,40989,41014,39832,00000,00000,12209,12257,12794,12946,0
1103.2000000000921,40970,40949,40963,40930,40916,40949,40931,40898,41001,40989,40971,41003,40988,41014,39833,00000,00000,12209,12257,12794,12946,0
1103.300000000092,40970,40949,40964,40930,40916,40950,40931,40898,41001,40989,40969,41002,40988,41014,39833,00000,00000,12209,12257,12794,12946,0
1103.400000000092,40970,40949,40963,40930,40915,40949,40931,40897,41000,40989,40969,41002,40987,41014,39832,00000,00000,12209,12257,12794,12946,0
1103.5000000000919,40969,40949,40963,40930,40915,40949,40930,40897,41000,40989,40969,41001,40987,41013,39834,00000,00000,12209,12257,12794,12946,0
1103.6000000000918,40969,40949,40962,40929,40915,40948,40930,40897,41000,40988,40969,41001,40987,41013,39832,00000,00000,12209,12257,12794,12946,0
1103.7000000000917,40969,40948,40961,40928,40914,40948,40930,40897,40999,40987,40969,41001,40988,41012,39832,00000,00000,12209,12257,12794,12946,0
1103.8000000000916,40968,40947,40962,40928,40914,40948,40929,40896,40998,40987,40968,41000,40987,41013,39832,00000,00000,12209,12257,12794,12946,0
1103.9000000000915,40968,40948,40962,40929,40914,40948,40931,40897,41000,40988,40969,41001,40987,41012,39832,00000,00000,12209,12257,12794,12946,0
1104.0000000000914,40968,40948,40962,40928,40914,40949,40931,40897,40999,40988,40967,40999,40987,41012,39832,00000,00000,12209,12257,12794,12946,0
1104.1000000000913,40968,40948,40961,40928,40915,40947,40929,40896,40999,40987,40968,41000,40987,41011,39832,00000,00000,12209,12257,12794,12946,0
1104.2000000000912,40968,40947,40961,40928,40914,40948,40930,40897,40999,40988,40968,41001,40987,41012,39833,00000,00000,12209,12257,12794,12946,0
1104.3000000000911,40968,40948,40961,40929,40914,40948,40929,40897,40999,40988,40968,41000,40985,41012,39832,00000,00000,12209,12257,12794,12946,0
1104.400000000091,40968,40948,40961,40928,40914,40948,40929,40897,40999,40987,40967,41000,40986,41012,39833,00000,00000,12209,12257,12794,12946,0
1104.500000000091,40967,40947,40961,40927,40914,40947,40928,40895,40998,40986,40967,41000,40985,41011,39834,00000,00000,12209,12257,12794,12946,0
1104.6000000000909,40968,40946,40960,40927,40913,40947,40929,40897,40999,40987,40967,40999,40986,41011,39833,00000,00000,12209,12257,12794,12946,0
1104.7000000000908,40968,40947,40961,40928,40913,40947,40928,40896,40997,40986,40967,40999,40986,41012,39833,00000,00000,12209,12257,12794,12946,0
1104.8000000000907,40968,40947,40961,40928,40913,40948,40929,40896,40998,40986,40967,41000,40985,41011,39832,00000,00000,12209,12257,12794,12946,0
1104.9000000000906,40966,40946,40960,40926,40914,40947,40929,40896,40998,40986,40967,40999,40984,41010,39832,00000,00000,12209,12257,12794,12946,0
1105.0000000000905,40967,40947,40961,40927,40914,40947,40928,40895,40997,40986,40967,40999,40985,41011,39832,00000,00000,12209,12257,12794,12946,0
1105.1000000000904,40967,40947,40961,40928,40913,40947,40929,40896,40998,40986,40967,40999,40986,41011,39834,00000,00000,12209,12257,12794,12946,0
1105.2000000000903,40968,40947,40961,40928,40914,40946,40928,40896,40997,40985,40966,40999,40985,41010,39832,00000,00000,12209,12257,12794,12946,0
1105.3000000000902,40966,40946,40960,40927,40913,40946,40928,40895,40998,40985,40966,40999,40986,41010,39833,00000,00000,12209,12257,12794,12946,0
1105.4000000000901,40966,40946,40960,40926,40913,40947,40928,40896,40998,40985,40967,40998,40985,41010,39833,00000,00000,12209,12257,12794,12946,0
1105.50000000009,40966,40946,40961,40927,40913,40946,40927,40895,40997,40985,40966,40998,40985,41010,39832,00000,00000,12209,12257,12794,12946,0
1105.60000000009,40967,40946,40959,40927,40913,40947,40928,40895,40997,40986,40966,40998,40985,41011,39834,00000,00000,12209,12257,12794,12946,0
1105.7000000000899,40966,40945,40959,40926,40913,40946,40928,40896,40998,40985,40967,40999,40985,41011,39833,00000,00000,12209,12257,12794,12946,0
1105.8000000000898,40966,40945,40960,40926,40912,40946,40927,40894,40997,40985,40965,40998,40984,41010,39832,00000,00000,12209,12257,12794,12946,0
1105.9000000000897,40966,40946,40959,40926,40913,40946,40928,40895,40997,40985,40965,40998,40984,41010,39833,00000,00000,12209,12257,12794,12946,0
1106.0000000000896,40966,40946,40960,40926,40912,40946,40927,40894,40997,40984,40966,40998,40985,41011,39833,00000,00000,12209,12257,12794,12946,0
1106.1000000000895,40966,40946,40959,40926,40913,40946,40928,40894,40996,40985,40965,40998,40984,41010,39833,00000,00000,12209,12257,12794,12946,0
1106.2000000000894,40966,40946,40959,40926,40912,40945,40927,40895,40996,40985,40965,40998,40984,41010,39833,00000,00000,12209,12257,12794,12946,0
1106.3000000000893,40966,40945,40959,40926,40912,40945,40927,40894,40997,40985,40966,40998,40984,41010,39833,00000,00000,12209,12257,12794,12946,0
1106.4000000000892,40966,40945,40959,40926,40913,40945,40927,40895,40998,40985,40966,40998,40984,41010,39833,00000,00000,12209,12257,12794,12946,0
1106.5000000000891,40965,40945,40958,40925,40912,40945,40927,40894,40997,40985,40966,40997,40984,41009,39833,00000,00000,12209,12257,12794,12946,0
1106.600000000089,40966,40946,40959,40926,40913,40945,40927,40893,40996,40984,40965,40997,40984,41010,39831,00000,00000,12209,12257,12794,12946,0
1106.700000000089,40966,40945,40959,40926,40912,40945,40927,40894,40997,40984,40965,40996,40983,41009,39833,00000,00000,12209,12257,12794,12946,0
1106.8000000000889,40965,40945,40959,40925,40912,40945,40927,40894,40997,40984,40966,40999,40984,41011,39833,00000,00000,12209,12257,12794,12946,0
1106.9000000000888,40965,40945,40958,40925,40911,40945,40927,40894,40996,40984,40966,40997,40984,41010,39832,00000,00000,12209,12257,12794,12946,0
1107.0000000000887,40965,40945,40959,40925,40911,40945,40928,40894,40996,40984,40966,40997,40983,41008,39833,00000,00000,12209,12257,12794,12946,0
1107.1000000000886,40965,40945,40958,40925,40912,40944,40927,40893,40995,40985,40965,40997,40982,41009,39832,00000,00000,12209,12257,12794,12946,0
1107.2000000000885,40965,40945,40958,40925,40911,40944,40926,40893,40995,40984,40965,40997,40984,41009,39832,00000,00000,12209,12257,12794,12946,0
1107.3000000000884,40965,40944,40959,40925,40912,40944,40927,40894,40996,40984,40965,40997,40983,41009,39832,00000,00000,12209,12257,12794,12946,0
1107.4000000000883,40965,40944,40959,40924,40911,40945,40927,40893,40996,40984,40965,40997,40984,41009,39833,00000,00000,12209,12257,12794,12946,0
1107.5000000000882,40965,40944,40957,40925,40911,40944,40926,40895,40997,40984,40964,40997,40984,41009,39833,00000,00000,12209,12257,12794,12946,0
1107.6000000000881,40964,40944,40958,40926,40911,40945,40927,40893,40996,40984,40965,40998,40984,41009,39832,00000,00000,12209,12257,12794,12946,0
